employee_id,month,productivity_level,days_worked,performance_score,incident_count,incident_type,department,location,job_title,worker_type
84,2025-01,131.9362018801955,20,3.5,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
85,2025-01,123.30792731157187,16,3.0,0,,Grape Production,Upington,Pruner,Seasonal
86,2025-01,130.59590521011174,17,3.2,0,,Administration,Ceres Pack House,Data Entry Clerk,Permanent
87,2025-01,121.66028526558937,20,3.3,0,,Citrus Production,Ceres,Irrigation Specialist,Permanent
88,2025-01,130.98688386161356,15,3.0,0,,Logistics,Ceres,Forklift Operator,Permanent
89,2025-01,109.03957214520155,20,3.3,0,,Administration,Citrusdal,Office Manager,Permanent
90,2025-01,176.14530687087026,16,3.4,0,,Citrus Production,Ceres,Farm Supervisor,Permanent
91,2025-01,100.98436128689023,20,3.2,0,,Logistics,Ceres Pack House,Warehouse Worker,Permanent
92,2025-01,107.67564074326444,20,3.4,0,,Cattle Farming,Dullstroom,Farm Hand,Permanent
93,2025-01,134.1808798989364,16,3.0,0,,Grape Production,Upington,Vineyard Supervisor,Permanent
94,2025-01,104.95524864965265,9,2.2,0,,Administration,Citrusdal,Admin Clerk,Contract
95,2025-01,126.27625151476931,19,3.3,0,,Citrus Production,Ceres,Harvester,Permanent
96,2025-01,147.61815285632514,20,3.5,0,,Maize Production,Graaff-Reinet,Crop Specialist,Contract
97,2025-01,132.12651784044192,19,3.4,0,,Logistics,Ceres Pack House,Driver,Permanent
98,2025-01,113.47438631573732,13,2.6,0,,Citrus Production,Citrusdal,Irrigation Specialist,Seasonal
99,2025-01,104.72826381543523,16,2.9,0,,Maintenance,Upington,Mechanic,Permanent
100,2025-01,124.94309697737215,18,3.3,0,,Maintenance,Dullstroom,Maintenance Worker,Seasonal
101,2025-01,136.4998062404778,20,3.4,0,,Maize Production,Graaff-Reinet,Farm Worker,Permanent
102,2025-01,119.2865982265636,18,3.1,0,,Maize Production,Graaff-Reinet,Harvester,Seasonal
103,2025-01,128.18526027249712,19,3.5,0,,Cattle Farming,Dullstroom,Farm Hand,Permanent
104,2025-01,111.32980672823086,17,2.9,0,,Citrus Production,Citrusdal,Farm Worker,Seasonal
105,2025-01,92.85120236326463,11,2.4,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Seasonal
106,2025-01,121.31061214847644,20,3.4,0,,Logistics,Upington,Warehouse Worker,Permanent
107,2025-01,119.43491982611768,16,3.0,0,,Maintenance,Citrusdal,Maintenance Worker,Contract
108,2025-01,145.80673570794133,19,3.6,0,,Logistics,Ceres,Driver,Permanent
109,2025-01,178.89499588855284,16,2.9,0,,Pack House Operations,Ceres,Sorter,Seasonal
110,2025-01,127.3870590538914,17,3.1,0,,Citrus Production,Citrusdal,Harvester,Contract
111,2025-01,116.97239265872406,17,3.1,0,,Logistics,Citrusdal Pack House,Forklift Operator,Permanent
112,2025-01,118.91488779649488,19,3.3,1,Tardiness,Administration,Graaff-Reinet,HR Assistant,Permanent
113,2025-01,206.79534775768946,18,3.3,0,,Pack House Operations,Ceres Pack House,Sorter,Seasonal
114,2025-01,119.78877364621808,19,3.3,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
116,2025-01,104.20289350619696,20,3.3,0,,Maintenance,Upington,Electrician,Permanent
117,2025-01,221.35385980569657,20,3.5,0,,Pack House Operations,Ceres Pack House,Logistics Coordinator,Permanent
118,2025-01,158.5649729123685,15,2.7,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Seasonal
119,2025-01,132.06195760136262,15,3.1,0,,Maintenance,Citrusdal Pack House,Mechanic,Contract
120,2025-01,99.82975753524758,15,2.8,0,,Administration,Dullstroom,Data Entry Clerk,Seasonal
121,2025-01,167.90770111930942,19,3.6,0,,Grape Production,Upington,Vineyard Supervisor,Permanent
122,2025-01,167.55132332073183,15,2.8,0,,Pack House Operations,Citrusdal Pack House,Quality Inspector,Seasonal
123,2025-01,129.85801443797848,19,3.4,0,,Maintenance,Upington,Maintenance Supervisor,Permanent
124,2025-01,113.10123697803928,17,3.0,0,,Maize Production,Graaff-Reinet,Farm Worker,Seasonal
125,2025-01,161.00526870237098,16,2.8,0,,Pack House Operations,Ceres,Machine Operator,Seasonal
126,2025-01,111.26741868458411,5,1.8,2,Safety Incident,Maize Production,Graaff-Reinet,Crop Specialist,Seasonal
127,2025-01,148.10179791208986,19,3.6,0,,Maintenance,Ceres Pack House,Equipment Technician,Permanent
128,2025-01,176.46251110195863,18,3.1,1,Policy Violation,Pack House Operations,Ceres Pack House,Floor Supervisor,Seasonal
129,2025-01,114.59727879564848,20,3.4,0,,Administration,Citrusdal Pack House,Payroll Officer,Permanent
130,2025-01,128.61804928740023,8,2.2,0,,Maize Production,Graaff-Reinet,Harvester,Seasonal
131,2025-01,113.15238438609676,10,2.3,2,Equipment Damage,Maize Production,Graaff-Reinet,Farm Worker,Seasonal
132,2025-01,156.44721326210637,14,3.2,2,Policy Violation,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
134,2025-01,116.90811201655902,17,3.0,0,,Maize Production,Graaff-Reinet,Harvester,Seasonal
135,2025-01,146.5747472997339,12,2.9,0,,Logistics,Ceres Pack House,Forklift Operator,Permanent
136,2025-01,176.42408637418094,11,2.4,0,,Pack House Operations,Citrusdal Pack House,Quality Inspector,Seasonal
137,2025-01,98.98387168270881,11,2.5,0,,Cattle Farming,Dullstroom,Milking Technician,Seasonal
138,2025-01,103.74731312823836,13,2.6,0,,Administration,Ceres Pack House,Admin Clerk,Contract
139,2025-01,121.03539227176825,15,2.8,0,,Citrus Production,Ceres,Farm Worker,Seasonal
140,2025-01,119.64989333540998,19,3.3,0,,Logistics,Citrusdal Pack House,Driver,Permanent
141,2025-01,190.56142502727786,9,2.3,0,,Pack House Operations,Ceres,Quality Inspector,Seasonal
142,2025-01,137.48185781244985,18,3.3,0,,Citrus Production,Ceres,Farm Supervisor,Permanent
143,2025-01,103.95459219462523,11,2.3,0,,Citrus Production,Ceres,Tractor Driver,Seasonal
144,2025-01,103.65217644821509,20,3.3,0,,Maintenance,Citrusdal,Maintenance Worker,Permanent
145,2025-01,124.38311411830671,20,3.5,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
146,2025-01,159.25563497648108,14,2.6,0,,Pack House Operations,Ceres,Logistics Coordinator,Seasonal
147,2025-01,116.16251231050884,18,3.2,0,,Logistics,Graaff-Reinet,Forklift Operator,Permanent
148,2025-01,98.2759078758596,17,2.9,0,,Administration,Dullstroom,Data Entry Clerk,Contract
149,2025-01,185.61147995638598,13,2.7,0,,Pack House Operations,Ceres Pack House,Floor Supervisor,Seasonal
150,2025-01,187.5320139471221,14,2.8,0,,Pack House Operations,Ceres Pack House,Machine Operator,Seasonal
151,2025-01,200.99952589384299,11,2.6,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Seasonal
152,2025-01,106.94737495834373,14,2.6,0,,Citrus Production,Ceres,Harvester,Seasonal
153,2025-01,179.55941167835138,15,2.8,0,,Pack House Operations,Ceres Pack House,Packer,Seasonal
154,2025-01,117.67087588826206,20,3.4,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
155,2025-01,190.335562152427,13,2.7,0,,Pack House Operations,Ceres,Floor Supervisor,Seasonal
156,2025-01,96.01831797409936,13,2.6,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Contract
157,2025-01,164.92026252130492,19,3.1,0,,Pack House Operations,Ceres,Sorter,Seasonal
158,2025-01,111.54401079441729,19,3.2,0,,Administration,Citrusdal,Admin Clerk,Permanent
159,2025-01,81.97880571919565,13,2.5,0,,Cattle Farming,Dullstroom,Farm Hand,Seasonal
160,2025-01,142.69972970681977,20,3.5,0,,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
161,2025-01,118.48649618420907,20,3.3,0,,Grape Production,Upington,Pruner,Permanent
162,2025-01,172.67033523388864,12,2.5,0,,Pack House Operations,Ceres Pack House,Sorter,Contract
163,2025-01,150.01156435182983,20,3.7,0,,Administration,Ceres Pack House,Data Entry Clerk,Permanent
164,2025-01,129.7408452142413,19,3.3,0,,Citrus Production,Ceres,Farm Worker,Permanent
165,2025-01,118.51850660382122,16,2.9,0,,Citrus Production,Citrusdal,Irrigation Specialist,Seasonal
166,2025-01,115.21770818528687,19,3.4,0,,Cattle Farming,Dullstroom,Farm Hand,Permanent
167,2025-01,133.1065781238544,16,3.0,0,,Citrus Production,Citrusdal,Harvester,Seasonal
168,2025-01,103.18001021241837,15,2.9,0,,Cattle Farming,Dullstroom,Cattle Herder,Contract
169,2025-01,105.44685752220754,17,3.0,0,,Administration,Dullstroom,Data Entry Clerk,Contract
171,2025-01,129.14322302936205,15,2.9,0,,Maize Production,Graaff-Reinet,Field Supervisor,Seasonal
172,2025-01,123.25207251090235,17,3.3,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
173,2025-01,110.06568696788685,20,3.3,0,,Administration,Graaff-Reinet,Data Entry Clerk,Contract
174,2025-01,138.2105366615063,13,2.9,0,,Maintenance,Citrusdal,Mechanic,Permanent
175,2025-01,164.521476396787,20,3.2,0,,Pack House Operations,Ceres,Logistics Coordinator,Permanent
176,2025-01,113.16356148198025,18,3.2,0,,Maintenance,Citrusdal,Electrician,Permanent
177,2025-01,198.6390119824815,14,2.8,0,,Pack House Operations,Citrusdal Pack House,Sorter,Contract
178,2025-01,102.32594027449684,9,2.1,0,,Maize Production,Graaff-Reinet,Crop Specialist,Seasonal
180,2025-01,149.88969362464525,18,3.5,0,,Administration,Dullstroom,Data Entry Clerk,Permanent
181,2025-01,196.98954937506602,16,3.0,0,,Pack House Operations,Ceres,Quality Inspector,Seasonal
182,2025-01,137.25597060583695,19,3.5,0,,Administration,Citrusdal,Admin Clerk,Permanent
183,2025-01,157.2410910256467,20,3.8,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
184,2025-01,128.4599233238476,20,3.5,0,,Logistics,Ceres,Dispatcher,Permanent
186,2025-01,133.72166162170276,19,3.4,0,,Logistics,Citrusdal,Logistics Supervisor,Permanent
188,2025-01,122.8327565020758,20,3.3,0,,Citrus Production,Citrusdal,Farm Supervisor,Permanent
189,2025-01,113.63538462817645,11,2.4,0,,Citrus Production,Citrusdal,Irrigation Specialist,Seasonal
190,2025-01,165.66957305160602,16,2.8,0,,Pack House Operations,Citrusdal Pack House,Packer,Seasonal
191,2025-01,123.1615488720731,13,2.7,0,,Citrus Production,Ceres,Farm Worker,Seasonal
192,2025-01,154.79380515275616,15,2.7,0,,Pack House Operations,Ceres Pack House,Sorter,Seasonal
193,2025-01,112.48196033980054,18,3.2,0,,Logistics,Upington,Warehouse Worker,Permanent
194,2025-01,188.82773649799276,19,3.3,0,,Pack House Operations,Ceres Pack House,Logistics Coordinator,Seasonal
196,2025-01,117.9834213037313,17,3.0,0,,Maize Production,Graaff-Reinet,Harvester,Seasonal
197,2025-01,183.04385794852934,12,2.6,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Seasonal
199,2025-01,164.48562616151585,14,2.6,0,,Pack House Operations,Ceres Pack House,Floor Supervisor,Seasonal
200,2025-01,136.96224101274888,18,3.3,0,,Citrus Production,Ceres,Tractor Driver,Permanent
201,2025-01,136.64972610344793,19,3.5,0,,Logistics,Ceres,Logistics Supervisor,Permanent
202,2025-01,120.20200617195825,13,2.6,1,Safety Incident,Grape Production,Upington,Vineyard Supervisor,Seasonal
203,2025-01,116.52436849611107,19,3.3,0,,Administration,Ceres,Office Manager,Permanent
205,2025-01,193.3137887582914,17,3.1,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Seasonal
206,2025-01,113.78456491941799,12,2.5,0,,Citrus Production,Ceres,Tractor Driver,Seasonal
207,2025-01,231.67853138242342,20,3.6,0,,Pack House Operations,Ceres,Packer,Permanent
208,2025-01,142.34931447161307,19,3.5,0,,Logistics,Citrusdal,Forklift Operator,Permanent
209,2025-01,114.91821496317296,8,2.2,0,,Administration,Dullstroom,Office Manager,Seasonal
210,2025-01,125.72473878938665,12,2.6,0,,Citrus Production,Ceres,Harvester,Seasonal
211,2025-01,114.80260407280387,17,3.1,0,,Administration,Graaff-Reinet,HR Assistant,Permanent
212,2025-01,171.35971626726618,18,3.1,0,,Pack House Operations,Citrusdal Pack House,Machine Operator,Seasonal
213,2025-01,124.00243966644081,19,3.4,0,,Administration,Citrusdal,Payroll Officer,Permanent
215,2025-01,109.90545135499815,18,3.1,0,,Administration,Dullstroom,HR Assistant,Seasonal
216,2025-01,201.23240691266406,18,3.2,0,,Pack House Operations,Ceres Pack House,Packer,Seasonal
217,2025-01,91.48142700683981,16,2.9,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Seasonal
219,2025-01,121.96764335021032,8,2.2,2,Tardiness,Citrus Production,Citrusdal,Irrigation Specialist,Seasonal
220,2025-01,145.36735942491887,18,3.5,0,,Maintenance,Citrusdal,Maintenance Supervisor,Permanent
221,2025-01,104.93074775378092,17,2.9,0,,Grape Production,Upington,Pruner,Seasonal
222,2025-01,148.82497554678227,16,3.3,0,,Logistics,Upington,Warehouse Worker,Permanent
224,2025-01,99.86018630592507,15,2.8,0,,Administration,Ceres,Office Manager,Contract
225,2025-01,130.7531555975715,15,2.9,0,,Grape Production,Upington,Vineyard Supervisor,Seasonal
226,2025-01,121.5807055989158,16,2.9,0,,Grape Production,Upington,Vineyard Worker,Seasonal
227,2025-01,135.00824069019467,18,3.4,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
228,2025-01,203.8661054308713,20,3.4,0,,Pack House Operations,Ceres,Floor Supervisor,Permanent
229,2025-01,118.26109953302635,19,3.3,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
230,2025-01,110.30364535678031,16,2.9,0,,Logistics,Ceres,Logistics Supervisor,Contract
231,2025-01,114.82415982902816,19,3.3,0,,Maintenance,Dullstroom,Electrician,Contract
232,2025-01,112.89063219346279,19,3.3,0,,Administration,Ceres,Admin Clerk,Permanent
233,2025-01,112.6370381359919,18,3.2,0,,Maintenance,Dullstroom,Equipment Technician,Seasonal
235,2025-01,127.78676832240816,16,3.1,0,,Administration,Ceres Pack House,Payroll Officer,Permanent
236,2025-01,112.40835221510413,20,3.3,2,Policy Violation,Administration,Ceres Pack House,Admin Clerk,Permanent
237,2025-01,177.64048475455388,16,3.4,0,,Citrus Production,Citrusdal,Farm Worker,Permanent
238,2025-01,124.08752540143473,20,3.5,0,,Maintenance,Ceres Pack House,Electrician,Permanent
239,2025-01,129.52780751632378,17,3.1,0,,Citrus Production,Citrusdal,Harvester,Seasonal
242,2025-01,112.3101694114237,12,2.5,0,,Citrus Production,Citrusdal,Farm Supervisor,Seasonal
243,2025-01,86.83007091408858,17,2.9,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Seasonal
245,2025-01,239.6872048567006,15,3.2,0,,Pack House Operations,Ceres Pack House,Machine Operator,Permanent
246,2025-01,103.83142030053865,18,3.0,0,,Citrus Production,Citrusdal,Farm Worker,Seasonal
247,2025-01,201.01981299245168,17,3.1,0,,Pack House Operations,Ceres,Quality Inspector,Seasonal
248,2025-01,160.71556456940132,10,2.2,0,,Pack House Operations,Ceres,Quality Inspector,Seasonal
249,2025-01,129.6089615086448,19,3.4,0,,Maintenance,Upington,Mechanic,Permanent
250,2025-01,137.50816982222534,18,3.4,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
251,2025-01,117.02659912071667,19,3.3,0,,Administration,Graaff-Reinet,Data Entry Clerk,Permanent
252,2025-01,199.43538352712602,9,2.4,0,,Pack House Operations,Citrusdal Pack House,Logistics Coordinator,Seasonal
253,2025-01,161.85871204826503,17,3.4,0,,Citrus Production,Citrusdal,Tractor Driver,Permanent
255,2025-01,159.8989756555932,18,3.6,0,,Administration,Dullstroom,Office Manager,Permanent
256,2025-01,228.26936857680852,20,3.6,0,,Pack House Operations,Ceres Pack House,Quality Inspector,Permanent
257,2025-01,124.11997957104836,18,3.1,0,,Citrus Production,Citrusdal,Farm Worker,Contract
258,2025-01,121.10976050743663,13,2.6,0,,Citrus Production,Ceres,Farm Supervisor,Seasonal
259,2025-01,140.26803966878757,20,3.5,0,,Grape Production,Upington,Vineyard Worker,Contract
260,2025-01,125.45765827954361,14,2.8,0,,Citrus Production,Citrusdal,Tractor Driver,Seasonal
261,2025-01,99.23071515111869,15,2.7,0,,Logistics,Ceres,Forklift Operator,Permanent
262,2025-01,111.57501940043882,15,2.9,0,,Maintenance,Dullstroom,Maintenance Worker,Permanent
263,2025-01,256.44403027839826,17,3.4,0,,Pack House Operations,Citrusdal Pack House,Packer,Permanent
264,2025-01,160.65598013990822,15,2.7,0,,Pack House Operations,Ceres Pack House,Logistics Coordinator,Seasonal
265,2025-01,108.94937185840502,17,3.0,1,Equipment Damage,Logistics,Ceres Pack House,Forklift Operator,Permanent
266,2025-01,161.2685378290443,19,3.7,0,,Maintenance,Citrusdal Pack House,Mechanic,Permanent
267,2025-01,169.83374095403948,18,3.1,0,,Pack House Operations,Ceres Pack House,Floor Supervisor,Contract
268,2025-01,108.04905912112768,19,3.2,0,,Logistics,Citrusdal,Warehouse Worker,Permanent
269,2025-01,137.6263371409178,13,2.8,0,,Grape Production,Upington,Pruner,Seasonal
270,2025-01,122.53511772570917,10,2.5,0,,Maintenance,Dullstroom,Mechanic,Seasonal
271,2025-01,112.701078737221,20,3.3,1,Safety Incident,Administration,Citrusdal Pack House,Admin Clerk,Permanent
272,2025-01,136.4009961315408,16,3.1,1,Policy Violation,Grape Production,Upington,Vineyard Supervisor,Permanent
273,2025-01,134.16716041026402,20,3.5,0,,Logistics,Upington,Warehouse Worker,Permanent
275,2025-01,130.83014951516074,19,3.4,0,,Maintenance,Dullstroom,Maintenance Worker,Permanent
276,2025-01,203.46060984039687,20,3.4,0,,Pack House Operations,Citrusdal Pack House,Sorter,Permanent
278,2025-01,120.22165896964376,19,3.3,0,,Maintenance,Citrusdal,Equipment Technician,Permanent
279,2025-01,126.9372856673004,16,3.0,0,,Grape Production,Upington,Harvester,Permanent
280,2025-01,123.47266395008916,16,3.0,0,,Citrus Production,Ceres,Harvester,Seasonal
281,2025-01,125.92661804891225,16,3.1,0,,Logistics,Citrusdal,Dispatcher,Permanent
283,2025-01,130.95659023365596,19,3.4,0,,Administration,Citrusdal Pack House,Admin Clerk,Permanent
284,2025-01,98.7302837242452,11,2.4,2,Policy Violation,Administration,Dullstroom,Office Manager,Seasonal
285,2025-01,123.23639093640233,17,3.3,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
286,2025-01,114.02497541821454,17,3.0,0,,Grape Production,Upington,Vineyard Worker,Permanent
287,2025-01,155.97514884065404,17,2.9,0,,Pack House Operations,Ceres Pack House,Sorter,Seasonal
288,2025-01,119.48106383218797,14,2.7,0,,Grape Production,Upington,Viticulturist,Seasonal
289,2025-01,116.24765329002331,20,3.4,0,,Administration,Dullstroom,Admin Clerk,Permanent
290,2025-01,141.21362740851623,20,3.6,0,,Maintenance,Upington,Equipment Technician,Permanent
291,2025-01,124.19177425157808,20,3.5,0,,Administration,Ceres Pack House,Admin Clerk,Permanent
292,2025-01,116.35820673693502,16,3.0,0,,Logistics,Ceres Pack House,Warehouse Worker,Contract
293,2025-01,118.81241082610173,17,3.0,0,,Citrus Production,Citrusdal,Harvester,Contract
294,2025-01,124.79953397602655,17,3.2,0,,Administration,Graaff-Reinet,Office Manager,Permanent
295,2025-01,124.27717413486066,18,3.3,2,Policy Violation,Administration,Graaff-Reinet,Data Entry Clerk,Permanent
296,2025-01,140.20481088209283,19,3.5,0,,Maintenance,Dullstroom,Mechanic,Permanent
298,2025-01,145.19720513045817,20,3.5,0,,Citrus Production,Citrusdal,Tractor Driver,Permanent
299,2025-01,199.05963467337475,20,3.4,0,,Pack House Operations,Ceres,Floor Supervisor,Permanent
300,2025-01,122.57066728997249,14,2.8,0,,Maize Production,Graaff-Reinet,Harvester,Seasonal
301,2025-01,135.4904379203549,17,3.4,2,Policy Violation,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
302,2025-01,115.65569478977929,16,3.0,0,,Logistics,Citrusdal,Driver,Permanent
303,2025-01,127.35494419990764,17,3.2,0,,Administration,Dullstroom,Office Manager,Permanent
304,2025-01,114.6104830249016,13,2.6,0,,Grape Production,Upington,Vineyard Worker,Seasonal
306,2025-01,196.30455577368176,16,3.0,0,,Pack House Operations,Ceres,Machine Operator,Seasonal
307,2025-01,117.95319098403205,17,3.0,0,,Citrus Production,Citrusdal,Farm Worker,Contract
